coop,3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,3,-3,-3,-3,3,-3,-3,-3,3,-3,3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,3,-3,-3,-3,3,-3,-3,3,-3,0,-3,3,-3,3,-3,-3,-183
coop,3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,3,-3,-3,-3,3,-3,-3,-3,3,-3,3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,3,-3,-3,-3,3,-3,-3,3,-3,3,-3,3,-3,0,-3,-3,-183
coop,3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,3,0,3,-3,-3,3,3,-3,-3,3,-3,3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,3,3,-3,-3,-3,3,3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,3,-3,-3,-3,3,3,-3,3,-3,3,3,3,-3,3,3,-3,-123
coop,3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,3,3,3,-3,3,3,3,-3,3,-3,3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,-3,-3,-3,3,3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,3,-3,-3,-3,3,3,-3,3,-3,3,3,3,-3,3,3,-3,-111
coop,3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,3,3,3,-3,3,3,3,-3,3,-3,3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,-3,-3,-3,3,3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,3,-3,-3,3,0,3,-3,3,-3,3,3,3,-3,3,3,-3,-105
coop,3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,3,3,3,-3,3,3,3,-3,3,-3,3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,3,3,-3,-3,3,3,-3,-3,-3,3,3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,0,3,-3,-3,-3,-3,-3,3,-3,-3,-3,3,3,-3,3,-3,3,3,3,-3,3,3,-3,-99
coop,3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,3,3,3,-3,3,3,3,-3,3,-3,3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,3,3,-3,-3,3,3,-3,-3,-3,3,3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,3,0,-3,-3,-3,3,3,-3,3,-3,3,3,3,-3,3,3,-3,-99
coop,3,-3,-3,-3,-3,3,-3,3,3,-3,-3,3,-3,-3,-3,-3,3,3,-3,-3,-3,3,3,3,-3,3,3,3,-3,3,-3,3,-3,3,-3,-3,-3,-3,3,3,-3,-3,-3,3,3,3,3,-3,-3,3,3,-3,-3,-3,3,3,-3,3,-3,-3,3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,3,3,3,3,3,-3,-3,3,3,3,3,-3,-3,3,3,3,-3,3,-3,3,3,0,-3,3,3,-3,-21
coop,0,3,3,-3,3,3,-3,3,-3,3,-3,-3,3,-3,3,3,-3,3,-3,-3,3,3,3,-3,-3,3,3,3,3,3,-3,3,3,3,-3,-3,3,-3,-3,3,3,3,-3,3,-3,-3,3,-3,-3,3,3,-3,-3,3,3,-3,3,3,-3,-3,3,3,3,3,3,-3,-3,-3,3,-3,3,-3,3,3,3,3,3,3,3,-3,3,-3,-3,3,3,-3,3,3,3,-3,-3,3,-3,3,3,3,3,3,-3,-3,57
coop,3,-3,-3,-3,3,3,-3,3,3,-3,3,3,-3,3,-3,3,3,3,-3,-3,3,3,3,3,-3,3,3,3,-3,3,-3,3,-3,3,-3,-3,-3,3,3,3,-3,-3,-3,3,3,3,3,-3,-3,3,3,-3,-3,-3,3,3,-3,3,-3,3,3,-3,-3,-3,-3,3,3,-3,-3,3,-3,3,-3,3,3,3,3,3,0,-3,3,3,3,3,3,-3,3,3,3,3,-3,3,-3,3,3,3,-3,3,3,-3,57
tit1,3,-3,0,0,0,0,0,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,6,-3,0,0,6,-3,0,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,0,0,6,-3,0,0,0,6,-3,0,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,-3,0,6,-3,6,-3,6,-3,6,-3,0,57
tit1,3,-3,0,0,0,0,0,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,6,-3,0,0,6,-3,0,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,0,0,6,-3,0,0,0,6,-3,0,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,-3,0,6,-3,6,-3,6,-3,6,-3,0,57
tit1,3,-3,0,0,0,0,0,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,6,-3,0,0,6,-3,0,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,0,0,6,-3,0,0,0,6,-3,0,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,-3,0,6,-3,6,-3,6,-3,6,-3,0,57
tit1,3,-3,0,0,0,0,0,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,6,-3,0,0,6,-3,0,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,0,0,6,-3,0,0,0,6,-3,0,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,-3,0,6,-3,6,-3,6,-3,6,-3,0,57
tit1,3,-3,0,0,0,0,0,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,6,-3,0,0,6,-3,0,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,0,0,6,-3,0,0,0,6,-3,0,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,-3,0,6,-3,6,-3,6,-3,6,-3,0,57
tit1,3,-3,0,0,0,0,0,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,6,-3,0,0,6,-3,0,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,0,0,6,-3,0,0,0,6,-3,0,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,-3,0,6,-3,6,-3,6,-3,6,-3,0,57
tit0,6,-3,0,0,0,0,0,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,6,-3,0,0,6,-3,0,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,0,0,6,-3,0,0,0,6,-3,0,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,-3,0,6,-3,6,-3,6,-3,6,-3,0,60
tit0,6,-3,0,0,0,0,0,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,6,-3,0,0,6,-3,0,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,0,0,6,-3,0,0,0,6,-3,0,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,-3,0,6,-3,6,-3,6,-3,6,-3,0,60
tit0,6,-3,0,0,0,0,0,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,6,-3,0,0,6,-3,0,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,0,0,6,-3,0,0,0,6,-3,0,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,-3,0,6,-3,6,-3,6,-3,6,-3,0,60
tit0,6,-3,0,0,0,0,0,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,6,-3,0,0,6,-3,0,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,0,0,6,-3,0,0,0,6,-3,0,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,-3,0,6,-3,6,-3,6,-3,6,-3,0,60
tit0,6,-3,0,0,0,0,0,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,6,-3,0,0,6,-3,0,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,0,0,6,-3,0,0,0,6,-3,0,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,-3,0,6,-3,6,-3,6,-3,6,-3,0,60
tit0,6,-3,0,0,0,0,0,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,6,-3,0,0,6,-3,0,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,0,0,6,-3,0,0,0,6,-3,0,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,-3,0,6,-3,6,-3,6,-3,6,-3,0,60
tit0,6,-3,0,0,0,0,0,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,6,-3,0,0,6,-3,0,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,-3,0,0,0,0,6,-3,0,0,0,6,-3,0,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,-3,0,6,-3,6,-3,6,-3,6,-3,0,60
tit1,3,-3,0,0,6,0,-3,6,3,-3,0,0,0,0,0,0,0,6,-3,0,0,6,3,-3,0,6,3,-3,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,6,3,-3,0,0,6,3,-3,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,3,-3,6,-3,6,3,3,-3,6,3,-3,87
tit1,3,-3,0,0,0,0,0,6,3,-3,0,0,0,0,0,0,0,6,-3,0,0,6,3,-3,0,6,3,-3,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,6,3,-3,0,0,6,3,-3,6,-3,6,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,3,-3,6,-3,6,3,3,-3,6,3,-3,87
tit1,3,-3,0,0,0,0,0,6,3,-3,0,0,0,0,0,0,0,6,-3,0,0,6,3,-3,0,6,3,-3,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,6,3,-3,0,0,6,3,-3,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,-3,0,6,3,-3,0,0,0,0,6,-3,0,0,6,3,-3,6,-3,6,3,3,-3,6,3,-3,87
tit1,3,-3,0,0,0,0,0,6,3,-3,0,0,0,0,0,0,0,6,-3,0,0,6,3,-3,0,6,3,-3,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,6,3,-3,0,0,6,3,-3,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,6,0,3,3,-3,6,-3,6,3,3,-3,6,3,-3,87
tit0,6,-3,0,0,0,0,0,6,3,-3,6,0,-3,0,0,0,0,6,-3,0,0,6,3,-3,0,6,3,-3,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,6,3,-3,0,0,6,3,-3,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,3,-3,6,-3,6,3,3,-3,6,3,-3,90
tit0,6,-3,0,0,0,0,0,6,3,-3,0,0,0,0,0,6,0,3,-3,0,0,6,3,-3,0,6,3,-3,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,6,3,-3,0,0,6,3,-3,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,3,-3,6,-3,6,3,3,-3,6,3,-3,90
tit0,6,-3,0,0,0,0,0,6,3,-3,0,0,0,0,0,0,0,6,-3,0,0,6,3,-3,0,6,3,-3,0,6,-3,6,-3,6,-3,0,0,6,0,-3,0,0,0,6,3,-3,0,0,0,6,3,-3,0,0,6,3,-3,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,3,-3,6,-3,6,3,3,-3,6,3,-3,90
tit0,6,-3,0,0,0,0,0,6,3,-3,0,0,0,0,0,0,0,6,-3,0,0,6,3,-3,0,6,3,-3,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,6,3,-3,0,0,6,3,-3,6,-3,0,0,0,0,0,0,6,0,-3,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,3,-3,6,-3,6,3,3,-3,6,3,-3,90
tit0,6,-3,0,0,0,0,0,6,3,-3,0,0,0,0,0,0,0,6,-3,0,0,6,3,-3,0,6,3,-3,0,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,6,3,-3,0,0,6,3,-3,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,6,0,-3,0,6,-3,0,0,6,3,-3,6,-3,6,3,3,-3,6,3,-3,90
tit1,3,-3,0,0,0,0,0,6,3,-3,0,0,0,0,0,0,0,6,-3,0,0,6,3,3,-3,6,3,3,-3,6,-3,6,-3,6,-3,0,0,0,6,0,-3,0,0,6,3,3,-3,0,0,6,3,-3,0,0,6,3,-3,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,0,0,6,-3,0,0,6,3,-3,6,-3,6,3,3,-3,6,3,-3,96
tit1,3,-3,0,0,0,0,0,6,3,-3,0,0,0,0,0,0,0,6,-3,0,0,6,3,3,-3,6,3,3,-3,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,3,3,-3,0,0,6,3,-3,0,0,6,3,-3,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,-3,6,3,-3,0,0,0,0,6,-3,0,0,6,3,-3,6,-3,6,3,3,-3,6,3,-3,96
tit1,3,-3,0,0,0,0,0,6,3,-3,0,0,0,0,0,0,0,6,-3,0,0,6,3,3,-3,6,3,3,-3,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,3,3,3,-3,0,6,3,-3,0,0,6,3,-3,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,-3,0,0,0,0,6,-3,0,0,6,3,-3,6,-3,6,3,3,-3,6,3,-3,99
tit1,3,-3,0,0,0,0,0,6,3,-3,0,0,0,0,0,0,0,6,-3,0,0,6,3,3,-3,6,3,3,-3,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,3,3,3,-3,0,6,3,-3,0,0,6,3,-3,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,0,6,0,3,-3,0,0,6,3,-3,6,-3,6,3,3,-3,6,3,-3,99
tit0,6,-3,0,0,0,0,0,6,3,-3,0,0,0,0,0,0,0,6,-3,0,0,6,3,3,-3,6,3,3,-3,6,-3,6,-3,6,-3,0,0,0,0,0,0,0,0,6,3,3,-3,0,0,6,3,-3,0,0,6,3,-3,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-3,0,6,0,-3,6,-3,0,0,6,3,-3,6,-3,6,3,3,-3,6,3,-3,99
tit1,3,-3,0,0,0,0,0,6,3,-3,0,0,0,0,0,0,0,6,-3,0,0,6,3,3,-3,6,3,3,-3,6,-3,6,-3,6,-3,0,0,0,0,6,-3,0,0,6,3,3,0,-3,0,6,3,-3,0,0,6,3,-3,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,-3,0,0,6,3,3,-3,0,0,6,3,-3,6,-3,6,3,3,-3,6,3,-3,108
def,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,6,0,0,6,0,6,0,6,0,6,0,0,120
def,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,6,0,0,6,0,6,0,6,0,6,0,0,120
def,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,6,0,0,6,0,6,0,6,0,6,0,0,120
def,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,6,0,0,6,0,6,0,6,0,6,0,0,120
def,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,6,0,0,6,0,6,0,6,0,6,0,0,120
disap,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,6,0,0,6,0,6,0,6,0,6,0,0,120
disap,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,6,0,0,6,0,6,0,6,0,6,0,0,120
disap,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,6,0,0,6,0,6,0,6,0,6,0,0,120
disap,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,6,0,0,6,0,6,0,6,0,6,0,0,120
disap,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,6,0,0,6,0,6,0,6,0,6,0,0,120
